landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,label
0.0,0.0,0.0,-0.0761271119117736,-0.0387505292892456,-0.0168677924489983,-0.137315571308136,-0.1149599552154541,-0.0293347483789929,-0.1812474727630615,-0.1752777099609375,-0.0457685536062726,-0.202519953250885,-0.2419341206550598,-0.0601525960779198,-0.0783063769340515,-0.2501817941665649,0.0099109325268855,-0.1236315965652465,-0.3067214488983154,-0.0314823856866368,-0.1552425622940063,-0.2877689599990845,-0.0680065287566193,-0.1679638028144836,-0.2546253800392151,-0.0866512639737138,-0.0379451513290405,-0.2831239104270935,-0.0007227358115287,-0.0669745802879333,-0.3893905282020569,-0.0230811948245772,-0.0920134782791137,-0.4576442837715149,-0.0419394618189343,-0.111409306526184,-0.5148819983005524,-0.0542443303680428,0.0099038481712341,-0.2840623259544372,-0.0199537409758576,-0.0002247095108032,-0.393387496471405,-0.0428176878309258,-0.0174363255500793,-0.4646035432815552,-0.0556472374415406,-0.0362855195999145,-0.5277969241142273,-0.0620727261817464,0.0586482286453247,-0.2563583850860595,-0.0420404693400868,0.0746552944183349,-0.3447358608245849,-0.0581011606669434,0.073404312133789,-0.4068276882171631,-0.0616392066991338,0.063494324684143,-0.4648139178752899,-0.0621053075706967,play
0.0,0.0,0.0,-0.0761727094650268,-0.039114236831665,-0.0167252757270759,-0.1373375654220581,-0.1153785586357116,-0.0290779751409715,-0.1803469061851501,-0.1758643984794616,-0.0453353953231996,-0.202619194984436,-0.2417839765548706,-0.0596258547772592,-0.0780600905418396,-0.2505101561546325,0.0093953841681653,-0.1237438917160034,-0.3068519830703735,-0.0318684783448404,-0.1550407409667968,-0.2879977822303772,-0.0682306793202585,-0.1676254272460937,-0.2549417614936828,-0.0867756736149019,-0.0375648736953735,-0.2831377387046814,-0.0014061828293776,-0.0665427446365356,-0.3897739350795746,-0.0238837600369876,-0.0912188291549682,-0.4582480192184448,-0.0430650879313176,-0.1101626753807067,-0.515940934419632,-0.0556058679391568,0.0104480385780334,-0.2837938070297241,-0.0206838343908017,-0.0004194974899291,-0.392859399318695,-0.0437506531049436,-0.0178279280662536,-0.4639838635921478,-0.057045837925834,-0.0364606976509094,-0.5271615386009216,-0.0637951698769754,0.0596252083778381,-0.2559354305267334,-0.0427527037133401,0.0746700167655944,-0.3447815775871277,-0.0589339677859968,0.0734356641769409,-0.4070451259613037,-0.0626086723674959,0.0639733076095581,-0.4651703238487243,-0.0631997567285722,play
0.0,0.0,0.0,-0.0759188532829284,-0.0391748547554016,-0.017440580467209,-0.1369885802268982,-0.1147333979606628,-0.0303007445134966,-0.1797560453414917,-0.1749352216720581,-0.0469836543150989,-0.2013114094734192,-0.2415810823440551,-0.0615789766260235,-0.0778642296791076,-0.2506070733070373,0.008552284275666,-0.123066246509552,-0.3077957034111023,-0.0331672380515186,-0.1542443633079528,-0.2880271673202514,-0.0697460870095341,-0.166856586933136,-0.2544108629226684,-0.0884323368617145,-0.0373783707618713,-0.2833630442619324,-0.0018476896756141,-0.066518485546112,-0.3891757428646087,-0.0248531966307012,-0.091395616531372,-0.45728600025177,-0.0441804180689899,-0.1106482744216919,-0.515055924654007,-0.0567845987924187,0.01067715883255,-0.2842147946357727,-0.0207733443775026,-0.0004116892814636,-0.3932640850543976,-0.0442492092796413,-0.0179126262664794,-0.464006245136261,-0.0574154841550438,-0.0368719696998596,-0.5269082486629486,-0.0639790545054523,0.0600365400314331,-0.2565976977348327,-0.0425532820471374,0.0753554701805114,-0.3447239398956299,-0.0590004014619438,0.0738828182220459,-0.4065630435943603,-0.0627677093096821,0.063865840435028,-0.4640101194381714,-0.063318709547147,play
0.0,0.0,0.0,-0.075798213481903,-0.0394718050956726,-0.0175152000500631,-0.1373162269592285,-0.114988088607788,-0.0303343821777772,-0.1805341243743896,-0.175212562084198,-0.0469632678194713,-0.2020953893661499,-0.2416328191757202,-0.0615214489861202,-0.0777617692947387,-0.2503615617752075,0.0086273999423909,-0.1232380867004394,-0.3077800869941711,-0.0330552652939033,-0.1547050476074218,-0.2882465124130249,-0.0695875518484783,-0.1675121784210205,-0.2544422149658203,-0.0882506601973247,-0.0374206900596618,-0.2831898331642151,-0.001657122256681,-0.066398024559021,-0.3886564373970032,-0.0247616999312114,-0.0914334654808044,-0.4565801620483398,-0.044200767622776,-0.1106353998184204,-0.5141870379447937,-0.0568848819001388,0.0105356574058532,-0.2844152450561523,-0.0204693329050016,-0.0005826354026794,-0.3933246731758117,-0.0440191671713066,-0.0183685421943664,-0.4641057252883911,-0.0573455214961242,-0.0373793840408325,-0.5270154476165771,-0.0640409298701953,0.0597400665283203,-0.2572478652000427,-0.0421265446110439,0.074997067451477,-0.3451775908470154,-0.0585363105400276,0.0736660957336425,-0.4068934023380279,-0.0623543009622764,0.0639719367027282,-0.4642522633075714,-0.0629768677516651,play
0.0,0.0,0.0,-0.0757558941841125,-0.0391005277633667,-0.0170889967776304,-0.1372991204261779,-0.114618182182312,-0.0296976627505785,-0.1803420782089233,-0.174689769744873,-0.0460773637242084,-0.2016636133193969,-0.2407079339027404,-0.0604700265176063,-0.0776593089103698,-0.2494455575942993,0.0089226266645425,-0.1233323216438293,-0.305745005607605,-0.0322379363424545,-0.1544367671012878,-0.2868120670318603,-0.0683761877662902,-0.1667063236236572,-0.2536079287528991,-0.0868325946576362,-0.0376710295677185,-0.2820096015930176,-0.0016372253376459,-0.0665553212165832,-0.3881269693374634,-0.0242510257012611,-0.0918863415718078,-0.4560768008232116,-0.0435040859229332,-0.1113178730010986,-0.5134670734405518,-0.0561402445382839,0.0098711252212524,-0.2826127409934997,-0.0206805212147003,-0.0011701583862304,-0.3922688961029053,-0.0442838562376266,-0.018926978111267,-0.4639366865158081,-0.0581449424571758,-0.0375892519950866,-0.5278150737285614,-0.0653129709608322,0.0584467649459838,-0.2548180818557739,-0.0424433765656715,0.0737779140472412,-0.3432169556617737,-0.0592873213536506,0.0729646682739257,-0.4056848287582397,-0.0636732471830612,0.0639864802360534,-0.4644835591316223,-0.0648285714633232,play
0.0,0.0,0.0,-0.0767102837562561,-0.039385974407196,-0.017251662367812,-0.1381449699401855,-0.1152030825614929,-0.029635745489827,-0.1812642216682434,-0.1758584380149841,-0.0458342092277916,-0.2021253108978271,-0.2425552606582641,-0.0599342653694066,-0.0778313875198364,-0.2498835325241089,0.0100082285536018,-0.1230603456497192,-0.3068028688430786,-0.0312178278508099,-0.1545429229736328,-0.288564383983612,-0.0676994243802937,-0.1676334738731384,-0.2561961412429809,-0.0863180751147183,-0.0377070307731628,-0.2827066779136657,-0.0002779171153406,-0.0661484599113464,-0.3892067074775696,-0.0224020289423378,-0.0908185839653015,-0.4575071930885315,-0.0412926072420987,-0.1099737882614135,-0.5154940783977509,-0.0536408493461522,0.0101194381713867,-0.2836653590202331,-0.0191901935430678,-0.0011435151100158,-0.3926359713077545,-0.0419175805690201,-0.0183496475219726,-0.4644311070442199,-0.0549390683116826,-0.0367045402526855,-0.5282755792140961,-0.0614818329157742,0.0592375993728637,-0.2565236091613769,-0.0409978659989747,0.0739412903785705,-0.3454033136367798,-0.056945420259467,0.0726643800735473,-0.407551109790802,-0.0604991311373623,0.0632309913635253,-0.4655548334121704,-0.0609687710347088,play
0.0,0.0,0.0,-0.0761357545852661,-0.0391584634780883,-0.0166170878861322,-0.1372994780540466,-0.1149525642395019,-0.0290652646277322,-0.181156575679779,-0.17437744140625,-0.0454989525083675,-0.2020639181137085,-0.2397680878639221,-0.0599983187917843,-0.0779056549072265,-0.249114990234375,0.009423583507143,-0.1236833333969116,-0.3057070970535278,-0.032157335669197,-0.1553983688354492,-0.2872438430786133,-0.0686777199212684,-0.1678919792175293,-0.2541282176971435,-0.0872625673715248,-0.0377880930900573,-0.2821502685546875,-0.001237067283526,-0.0663850903511047,-0.3884080052375793,-0.0233912731114998,-0.0908894538879394,-0.4567995071411133,-0.0421110095981731,-0.109728991985321,-0.5142978429794312,-0.0543639177981987,0.0099568367004394,-0.2833850383758545,-0.0204121696356907,-0.0008801817893981,-0.3926389217376709,-0.0430628175441398,-0.0180879831314086,-0.4640125632286072,-0.0559531340901031,-0.0366089940071105,-0.5273616909980774,-0.0625576044026985,0.0587331652641296,-0.2560275197029114,-0.0424050244096889,0.0747410058975219,-0.3440687656402588,-0.0586411694590225,0.0740973353385925,-0.4061392247676849,-0.0623857940141334,0.0651525855064392,-0.4642244279384613,-0.0630076865259781,play
0.0,0.0,0.0,-0.0762709379196167,-0.0387215614318847,-0.0161506354969205,-0.1381052732467651,-0.1148490309715271,-0.0275580238711299,-0.1810709834098816,-0.1752617359161377,-0.0429563176047267,-0.2031239867210388,-0.2406755685806274,-0.0563011456441344,-0.0793420076370239,-0.2485818862915039,0.010880981742197,-0.1255201697349548,-0.3062534928321838,-0.0292846232813062,-0.1564605832099914,-0.2872850298881531,-0.0646328803312243,-0.1682494878768921,-0.2535358071327209,-0.0824789729129733,-0.0387280583381652,-0.2820242047309875,0.0001948831733571,-0.0672704577445983,-0.3881852626800537,-0.0215180356215896,-0.0920685529708862,-0.4562998116016388,-0.0401276935052337,-0.1110049486160278,-0.5126966536045074,-0.0521647472094954,0.009102463722229,-0.2836585640907287,-0.018963376821226,-0.0019804239273071,-0.392806202173233,-0.0416574057352008,-0.0196293592453002,-0.4647088050842285,-0.0549155946981372,-0.038180649280548,-0.5281167328357697,-0.0615630548607768,0.0580461621284484,-0.2571363449096679,-0.0408333752464713,0.0734077095985412,-0.3452573418617248,-0.0569756057273806,0.0723554491996765,-0.4074199199676513,-0.0608264010559977,0.0632604956626892,-0.4653035998344421,-0.0614449370812835,play
0.0,0.0,0.0,-0.0756978392601013,-0.0384464263916015,-0.0163711180881591,-0.136588454246521,-0.1142399311065673,-0.0284146370337339,-0.1794925928115844,-0.1743459105491638,-0.0445737821952434,-0.2014995217323303,-0.2397938370704651,-0.0588443858520122,-0.0784853100776672,-0.2489084601402282,0.0100209003343252,-0.1235125064849853,-0.3058998584747314,-0.031375093568954,-0.1546639204025268,-0.2866454124450683,-0.0678393525973888,-0.1668896675109863,-0.253095269203186,-0.0864479003445239,-0.038114845752716,-0.282069981098175,-0.0007685126125807,-0.0665425658226013,-0.3876762986183166,-0.0234159642801614,-0.0910813212394714,-0.4558522701263428,-0.0426844043628307,-0.1102157235145568,-0.5132432281970978,-0.0552883168653579,0.0095787644386291,-0.2839330434799194,-0.0200345275894733,-5.012750625610352e-05,-0.3925715088844299,-0.0429273081914516,-0.0166245698928833,-0.4625192284584045,-0.0559774583176704,-0.0352182388305664,-0.524507462978363,-0.0625602958695026,0.0582911372184753,-0.2573695182800293,-0.042105635811481,0.0739274621009826,-0.3449141979217529,-0.0580459145800205,0.0729803442955017,-0.4063619673252105,-0.06157146971384,0.0635597109794616,-0.4633575975894928,-0.0620407892362209,play
0.0,0.0,0.0,-0.0761191248893737,-0.038470983505249,-0.0165612055903636,-0.1383201479911804,-0.1144220232963562,-0.0284434809333049,-0.1814950704574585,-0.1749019622802734,-0.0440801876580678,-0.2037644386291504,-0.2402409315109253,-0.057701339105364,-0.0791531801223754,-0.2476491928100586,0.0082460259103811,-0.1252458691596985,-0.3063156604766845,-0.0323866317963563,-0.1558601260185241,-0.2876879572868347,-0.0677833716368638,-0.1672767400741577,-0.2535150647163391,-0.0856204937195741,-0.0385850667953491,-0.281129777431488,-0.0022612201033496,-0.0668280124664306,-0.3879061341285705,-0.0248868699169122,-0.0917046666145324,-0.4564990401268005,-0.0439695577120744,-0.1110116839408874,-0.5126985311508179,-0.0563031109964811,0.008984088897705,-0.2828713655471802,-0.021025314087268,-0.0019087791442871,-0.3929169178009033,-0.0442366237735711,-0.0197715759277343,-0.4646916389465332,-0.0578367981111966,-0.0388194322586059,-0.5274454951286316,-0.0647005598044359,0.0576542615890502,-0.2563008666038513,-0.0424217852747403,0.0733728408813476,-0.3454984426498413,-0.0589514794743024,0.0726330876350402,-0.4082493782043457,-0.063073956499096,0.0637634396553039,-0.4660819768905639,-0.0638467456197702,play
